Compound Name, RT, Mass,COLD,RT, Liver 07 45x pos 080921 052, Liver 08 45x pos 080921 050, Liver 09 45x pos 080921 065, Liver 10 45x pos 080921 057, Liver 11 45x pos 080921 056, Liver 12 45x pos 080921 062, Liver 01 45x pos 080921 064, Liver 02 45x pos 080921 063, Liver 03 45x pos 080921 059, Liver 04 45x pos 080921 058, Liver 05 5x pos 080921 068, Liver 06 45x pos 080921 051,FC,P_VAL,log_FC
,7.107,756.2462,0.001,1154.7455,0.001,0.001,0.001,0.001,0.001,0.001,1419.188,0.001,1193.678,0.001,1358.585,1115.813,8.65992E-07,0.010884996,
,8.56,1189.3728,0.001,4229.4465,0.001,0.001,0.001,0.001,0.001,0.001,4407.893,0.001,4540.286,4051,0.001,5324.601,2.36438E-07,0.010976696,
,6.913,821.5333,0.001,2532.2635,0.001,0.001,0.001,0.001,0.001,0.001,2458.219,3122.642,3218.565,0.001,2606.308,0.001,3.94904E-07,0.011206174,
,8.083,1272.3738,17877.065,9005.376,23169.91,17180.54,16091.42,21150.14,17632.27,18121.86,9089.928,8562.246,12122.64,5615.531,21671.6,8920.824,1.985154756,0.011231515,
,8.487,813.917,0.001,1041.97745,0.001,0.001,0.001,0.001,0.001,0.001,1253.929,0.001,1142.924,941.0309,0.001,1283.358,9.59714E-07,0.01125014,
,6.756,913.5041,13336.855,6928.889,13462.96,13554.07,11980.1,13210.75,14784.64,9319.034,7721.936,3841.109,11729.63,10716.78,6135.842,0.001,1.924818683,0.011329074,
,7.864,1181.8643,0.001,1331.6765,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1694.328,1702.164,1400.063,1263.29,7.50933E-07,0.011433861,
,8.103,797.5936,0.001,14007.765,0.001,0.001,0.001,0.001,0.001,0.001,0.001,15732.64,17699.49,12282.89,0.001,15889.53,7.1389E-08,0.011479111,
,8.307,793.2937,0.001,1081.4565,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1212.634,1202.642,960.271,1388.038,0.001,9.24679E-07,0.011492171,
,8.278,657.5336,8361.693,5560.639,8805.479,7625.568,6449.488,7917.907,10127.27,9193.487,6139.139,0.001,6584.697,4982.139,6816.206,3849.808,1.503728798,0.011526549,
,6.938,603.4866,3416.9855,1647.2415,3492.77,3688.007,3341.201,1942.223,3620.153,2282.231,2139.617,0.001,2707.15,1516.589,1777.894,1241.612,2.07436827,0.011534386,
,6.693,819.5006,5485.646,2938.6995,6013.027,4958.265,6700.487,6281.895,4706.789,3977.106,3569.701,1356.02,4473.754,4775.288,2307.698,0.001,1.866691712,0.011714775,
,8.567,786.4784,0.001,26061.67,0.001,0.001,0.001,0.001,0.001,0.001,0.001,24983.18,28736.15,27140.16,36451.44,0.001,3.83705E-08,0.011962833,
,8.109,1186.7975,5280.0745,3556.766,5573.877,4665.041,3624.126,5999.139,5681.22,4986.272,4127.125,2830.926,4107.394,3006.138,4713.458,2709.518,1.484515568,0.012025239,
,9.2,855.6353,16071.18,9181.154,21991,10148.67,18864.67,14221.58,17920.78,11713.96,8694.378,10491.78,7289.096,9667.93,13352.52,7067.399,1.750453157,0.012065371,
,7.498,764.4776,0.001,7346.84,0.001,0.001,0.001,0.001,0.001,0.001,8710.354,0.001,8828.901,0.001,9057.641,5983.326,1.36113E-07,0.012138191,
,7.455,789.0126,0.001,1843.2375,0.001,0.001,0.001,0.001,0.001,0.001,2239.867,0.001,2317.449,0.001,2199.852,1486.623,5.42524E-07,0.012368792,
,10.062,642.5199,35799.255,28445.285,53227.57,35956.03,35642.48,32575.95,50790.84,34559.1,33241.4,18807.29,28007.36,32187.62,28883.21,22211.31,1.258530368,0.012560396,
,6.703,799.5795,0.001,1038.80655,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1248.385,1312.444,1309.531,0.001,829.2281,9.62643E-07,0.012639984,
,8.557,865.5341,13249.57,12459.165,14386.15,12584.77,12961.3,13537.84,13872.06,12722.34,12653.66,12504.17,12739.21,12010.06,11899.85,12414.16,1.063439645,0.012676315,
,7.835,708.545,5997.652,4089.5435,7229.171,5628.292,6367.012,4953.894,7008.515,5006.198,4798.654,2121.368,4457.389,3721.698,5734.987,3667.879,1.466582273,0.012683682,
,10.803,628.5416,3381.5555,626.146,5536.322,4091.129,1152.494,2829.671,3933.44,2253.405,0.001,0.001,2717.859,1632.618,0.001,1252.291,5.400586285,0.012783094,
,8.363,835.6092,280373.4,224933.45,289861,250483.1,270885.8,301967.1,321960.5,221441.6,223918.3,160585.1,240172.2,225948.6,250346.3,185325.1,1.246472679,0.012962412,
,7.859,895.4571,0.001,3601.594,0.001,0.001,0.001,0.001,0.001,0.001,3228.397,4942.483,5353.989,0.001,0.001,3974.791,2.77655E-07,0.013247053,
,7.741,636.473,45509.41,24930.64,47444.07,54928.6,32186.26,43574.75,49850.52,31929.09,38628.88,23178.14,37128.88,24255.84,24457.82,25403.46,1.825440903,0.013256698,
,8.537,847.6091,63285.9,46231.16,73270.91,59000.85,62226.04,66313.96,64345.76,51454.25,44126.57,34478.8,53691.77,38086.28,63360.48,48335.75,1.368901408,0.013308247,
,7.469,779.039,7020.287,4655.6435,5536.568,5601.723,7638.147,6854.001,7264.68,7186.573,4526.96,4784.327,5810.565,0.001,3739.26,4831.065,1.507909057,0.013424747,
,6.265,869.5156,13426.645,8438.0565,13304.37,13548.92,11980.42,16837.41,14712.55,7509.21,8392.925,3861.489,10858.5,9312.498,8285.35,8483.188,1.591201126,0.013446816,
,9.192,1302.9509,6906.476,5733.6775,7235.351,6908.173,7200.271,6854.009,6904.779,6339.722,7277.095,5516.911,6125.103,5950.444,5515.456,5350.107,1.204545599,0.013690515,
,8.281,855.5755,15488.315,3786.556,17796.71,13228.04,13031.92,16526.54,14450.09,16902.49,0.001,7573.111,10097.87,0.001,18162.87,0.001,4.090343573,0.013844275,
,7.782,743.5519,0.001,5758.9675,0.001,0.001,5451.841,0.001,0.001,0.001,5003.299,5362.829,8715.166,6155.106,8854.613,0.001,1.73642E-07,0.01387099,
,7.154,806.362,0.001,25770.82,0.001,0.001,0.001,0.001,0.001,0.001,36289.78,20484.04,36114.92,0.001,0.001,31057.6,3.88036E-08,0.013888975,
,8.085,835.6646,48244.54,33236.885,53467.23,44314.94,44381.78,48969.89,48572.1,47916.98,34073.54,26055.2,38317.63,32400.23,53109.24,31229.02,1.451536147,0.013931403,
,8.085,833.5938,5991473,4403790.5,6557594,5651343,5516098,6220244,6055342,5927604,4420050,3483880,4940511,4172091,6526773,4387531,1.360526347,0.014026942,
,9.31,1013.5508,0.001,2020.765,0.001,0.001,0.001,0.001,0.001,0.001,3028.133,1590.765,2450.765,0.001,0.001,2617.633,4.94862E-07,0.014256099,
,8.74,626.4892,4284.958,2736.7985,4919.318,4717.226,3462.641,4195.056,4374.86,2882.37,3434.231,1889.188,3130.27,3716.421,2343.327,1606.003,1.565682676,0.014291471,
,6.24,777.5307,63139.23,42786.62,68437.86,60298.53,62776.89,63501.57,65381.96,51672.89,51784.19,17411.07,54266.12,48299.76,0.001,37273.48,1.475676976,0.01437876,
,8.245,572.4815,3362.397,2272.364,5183.084,3335.116,3389.678,3143.924,3514.659,2647.45,2004.623,2267.264,2277.464,3130.495,2555.563,2063.796,1.479691194,0.014518483,
,7.169,806.2483,0.001,21603.7,0.001,0.001,0.001,0.001,0.001,0.001,33729.47,17407.61,0.001,29125.88,0.001,25799.79,4.62884E-08,0.014621715,
,8.313,590.4923,2134.053,1074.837,2495.768,2440.261,1827.845,1707.062,2445.89,1554.569,2004.804,0.001,1664.647,1098.11,1051.564,629.5214,1.985466634,0.014631517,
,9.931,637.5647,25604.715,16091.13,34637.97,27183.01,24026.42,23656.04,30262.05,20166.5,26205.45,9029.087,21019.04,18909.28,13272.98,9794.688,1.591231629,0.014734142,
,7.933,704.5824,0.001,1187.397,0.001,0.001,0.001,0.001,0.001,0.001,1989.555,1060.009,0.001,1506.947,1314.785,0.001,8.42178E-07,0.014927635,
,7.239,629.5026,4022.895,2220.3385,4265.751,4055.662,2011.031,4386.814,3990.128,2915.086,2648.483,0.001,2860.189,2433.013,1585.028,2007.664,1.8118386,0.015107135,
,8.484,628.4469,5206.911,3102.309,5044.242,5369.58,3995.075,6613.878,6403.66,4343.277,5060.382,2403.197,4548.128,3306.711,2897.907,2877.025,1.678398573,0.015352291,
,9.447,604.5783,3619.9035,4295.0895,4409.775,2857.767,3662.374,3705.773,3577.433,3569.88,4503.316,4056.81,4086.863,4047.918,4525.848,4992.494,0.842800482,0.015517166,
,7.638,803.4862,0.001,2618.39,0.001,0.001,0.001,0.001,0.001,0.001,3599.067,4608.517,0.001,0.001,2639.384,2597.396,3.81914E-07,0.015547156,
,8.081,845.0868,6108.6375,4327.5825,8575.076,5977.806,5787.443,8655.605,6227.041,5990.234,5705.084,2284.438,4298.016,2023.65,6522.354,4357.149,1.411558878,0.015697322,
,10.247,593.5749,16760.65,13631.87,17353.54,16781.79,16739.51,18197.28,16450.42,16602.46,14799.15,6723.708,15907.87,15467.28,12129,12464.59,1.229519501,0.015950402,
,9.31,877.5786,35318.42,21075.57,36778.93,25411.04,38191.87,34937.55,35699.29,21875.32,20179.63,12192.92,21971.51,25025.48,30859.45,14569,1.675799041,0.016135508,
,9.879,576.5127,6344.9855,4174.746,10008.64,5639.947,6173.307,6516.664,9285.995,4000.965,5491.792,2697.917,4070.266,4471.084,4279.226,2830.292,1.519849471,0.01616487,
,8.692,600.4743,5919.137,4024.377,6250.045,5793.795,5106.175,6044.479,6568.017,3295.339,4433.195,2095.885,4412.746,4085.435,3620.765,3963.319,1.470820701,0.01620759,
,8.08,991.5503,28130.665,25317.44,29147.06,26653.58,29795.28,26948.32,27976.08,28285.25,24577.73,21734.54,26617.6,25239.66,28007.93,25395.22,1.111118067,0.016252971,
,9.74,801.625,21748.8,14298.215,25688.04,16412.37,24890.88,21475.88,22021.72,15619.74,13748.85,0.001,14847.58,16007.75,16117.21,12853.92,1.521084975,0.016327891,
,7.851,753.0154,0.001,1408.2245,0.001,0.001,1402.886,0.001,0.001,0.001,2028.902,1422.574,1393.875,1345.73,1430.966,0.001,7.10114E-07,0.016523337,
,6.367,753.5904,1459.8405,1081.281,1400.431,1816.889,1209.371,1519.25,1694.943,1307.938,1190.635,0.001,1068.214,1188.93,782.9119,1094.348,1.350102795,0.016602649,
,8.56,1189.8857,6618.894,3290.6215,5315.957,6474.091,7454.32,6763.697,3112.216,8981.589,4999.136,0.001,5161.302,3671.018,0.001,2910.225,2.011441912,0.017192468,
,7.526,676.4481,9003.2335,6190.5505,9908.885,8566.702,9062.215,8944.252,11992.3,7842.936,6756.687,2793.738,9787.872,7210.833,4688.243,5624.414,1.454351031,0.017238254,
,6.265,937.5029,4788.7475,3268.6505,4803.163,4877.923,4285.716,6358.679,4774.332,3508.492,3019.977,0.001,3765.102,3154.164,3383.137,3539.687,1.465053391,0.0173658,
,6.254,753.5308,29176.745,17676.11,31064.3,29779.78,24953.49,35598.39,28573.71,23374.06,19586.28,10001.25,24459.09,30078.84,13554.39,15765.94,1.650631559,0.017523508,
,6.042,727.5153,4114.5675,2568.7585,4725.982,3168.969,3289.206,4369.855,4379.782,3859.28,3354.235,2639.049,2456.469,0.001,2498.468,3262.785,1.601772802,0.017590022,
,7.198,679.5171,3300.722,2176.435,4239.341,3352.303,3249.141,2657.788,3546.168,1772.227,2355.001,984.4412,2297.863,1082.846,2534.448,2055.007,1.516572744,0.017600637,
,9.176,336.2665,25785.255,18672.08,33437.29,28141.01,21057.91,23429.5,31680.5,19383.84,22020.66,11532.56,20878.77,21843.7,16465.39,11528.33,1.38095247,0.017701165,
,8.8,602.5275,13552.32,9754.9625,15631.23,11763.67,13555.36,13087.07,14492.05,13549.28,9577.237,9450.427,11227.26,9924.313,14954.08,9585.612,1.389274433,0.018076699,
,9.915,635.4824,1910.487,1255.99,2065.597,1600.056,1387.673,2045.491,2688.461,1775.483,1187.029,972.7548,1628.127,1674.237,1324.951,1056.35,1.521100486,0.018508858,
,8.407,764.8784,0.001,1223.574,1135.425,0.001,1283.34,0.001,0.001,0.001,1606.31,770.3438,1565.627,1313.96,1133.188,922.1147,8.17278E-07,0.018661468,
,5.156,825.5907,2539.6325,4967.851,2385.065,0.001,2699.327,3321.92,2694.2,2181.706,5104.181,1661.201,5264.752,6786.038,4831.521,3826.633,0.511213501,0.01874645,
,8.583,1199.8337,2571.526,1533.0125,2677.339,2040.321,2465.713,2075.338,2825.007,3423.149,1866.111,1522.762,0.001,1543.263,2490.945,1443.154,1.677433159,0.018993736,
,8.162,1340.9462,0.001,1807.02,0.001,0.001,1889.299,0.001,0.001,0.001,0.001,1985.409,1605.212,2188.435,1628.631,2239.751,5.53397E-07,0.019088092,
,7.608,779.6057,0.001,42421.035,0.001,0.001,43373.25,0.001,0.001,0.001,42056.37,42998.95,0.001,43978.84,41181.9,42785.7,2.35732E-08,0.01917951,
,8.632,879.4982,18653.705,17070.05,17753.58,19007.33,17171.88,19172.73,19755.87,18300.08,17587.45,17244.43,16113.97,16516.39,16895.67,18319.92,1.092773893,0.019352275,
,8.959,793.5624,8699.1425,4954.0925,10328.99,6420.603,8608.929,8789.356,11430.27,7249.726,1572.723,4358.026,5538.827,4369.358,9234.334,6326.293,1.755950762,0.019501926,
,6.983,724.4477,2066.6665,1597.61,2077.818,2055.515,1961.331,2477.468,3081.49,1962.768,1552.479,1940.112,1167.814,1438.491,2096.022,1642.741,1.293598876,0.019564408,
,5.816,511.4611,1785.7315,1136.159,1767.872,1463.984,2213.161,1411.165,1803.591,2036.423,1534.254,0.001,1110.781,1161.537,1530.061,976.6725,1.571726757,0.019620091,
,7.443,782.3592,0.001,16668.06,0.001,0.001,0.001,0.001,0.001,0.001,28799.53,10317.74,0.001,0.001,25980.71,23018.38,5.9995E-08,0.019974377,
,8.807,845.4686,2733.7525,1940.0675,2606.125,2448.063,2845.779,2770.461,2697.044,2935.685,2059.407,1836.713,0.001,1972.931,1907.204,2506.384,1.409101745,0.020027193,
,9.19,656.5346,1531.982,602.5515,2025.034,1646.062,1341.657,1417.902,1652.092,1414.148,0.001,0.001,1293.497,1595.841,1205.102,0.001,2.542491389,0.020179345,
,8.551,937.5346,5368.1365,4251.933,4908.025,5245.741,4791.461,5490.532,6844.223,5670.745,5246.021,4102.025,3812.802,3110.736,4997.173,4401.841,1.262516719,0.020413117,
,8.611,768.4336,0.001,2706.849,0.001,0.001,0.001,0.001,0.001,0.001,4450.59,0.001,2126.164,0.001,5500.128,3287.534,3.69433E-07,0.020535309,
,10.663,607.5905,13902.165,10337.095,15919.92,12683.57,14348.44,13455.89,14828.16,10634.27,10158.68,4866.632,13157.63,11279.54,9493.767,10515.51,1.344881226,0.020716228,
,10.602,633.6068,13101.49,8044.519,14360.09,14583.76,7083.244,11842.89,14603.81,11320.07,10980.33,3355.257,10375.26,8013.723,8075.315,4748.784,1.628623166,0.020982156,
,8.905,936.7398,3143.188,3783.49,3051.42,3439.925,3249.199,3056.325,2731.742,3230.051,3836.979,3453.92,3005.235,4421.537,3826.085,3740.895,0.830764189,0.021167941,
,9.17,600.5117,10081.8405,5941.093,15958.19,8555.241,11608.44,6757.464,11805.24,6940.731,8268.486,3901.002,6630.807,6937.615,5251.379,4503.419,1.696967292,0.021254348,
,9.916,312.2666,6124.372,4203.942,6127.5,6289.605,4985.941,6121.244,6257.439,4960.265,5544.459,2604.877,4825.785,5542.996,3582.099,2858.227,1.456816483,0.021397144,
,7.839,686.4888,132223.6,91519.915,164125.9,105007.6,154200.9,110246.3,157275.2,109505.1,91827.88,47123.53,97391.36,80723.88,131926.2,91211.95,1.444752216,0.021416841,
,6.201,853.6189,0.001,2373.6345,0.001,0.001,0.001,0.001,2494.529,0.001,2779.578,1938.963,2928.181,0.001,3729.375,1967.691,4.21295E-07,0.021907839,
,9.924,1237.0417,15087.345,8126.6625,19823.74,16757.67,11957,13417.02,19421.94,9469.296,14866.34,0.001,10846.11,10237.06,6016.265,0.001,1.856524127,0.022528462,
,7.163,624.4152,1173.6855,382.55405,1762.349,997.48,1246.953,871.3351,1809.202,1100.418,1095.302,0.001,1249.501,0.001,0.001,765.1071,3.068025289,0.022810861,
,8.941,1300.9386,1461.1125,3636.3575,0.001,3002.126,0.001,3162.985,2922.224,0.001,5903.41,2246.249,4303.343,3709.62,2980.671,3563.095,0.401806616,0.023338223,
,10.751,613.5645,4014.969,3404.206,3714.282,4315.656,4438.378,3467.134,4355.499,3591.827,3701.923,3587.86,3206.288,3467.376,2402.396,3341.036,1.179414231,0.023407909,
,7.01,845.516,18222.995,7178.7855,11767.23,24748.52,12212.07,30815.17,24233.92,4038.861,7939.647,4630.817,8380.039,8442.855,6417.924,4979.6,2.538450968,0.024049999,
,10.89,1069.3213,8403.1555,7361.6395,8016.06,8982.382,8339.21,7762.403,8467.101,8933.511,8196.251,7594.316,7128.963,8260.724,6069.794,7060.753,1.141478811,0.024397198,
,7.787,784.5049,0.001,3051.744,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2762.194,0.001,6111.754,3341.294,7144.572,3.27681E-07,0.024623256,
,8.476,607.5177,5508.457,3469.129,5381.667,8337.477,4062.478,5635.247,7799.353,4850.293,5055.474,1423.265,5302.489,4326.25,2157.083,2612.008,1.587850149,0.024646947,
,8.442,875.5635,17433.74,13349.895,18355.82,17776.09,18492.22,17091.39,16461.08,15376.55,17352.26,9446.33,13532.01,16914.27,13167.78,12749.94,1.305908399,0.025084925,
,8.634,1308.7557,1582.8875,1053.8665,1412.216,1716.233,1549.609,1616.166,2431.992,1319.957,989.2,954.3802,1416.931,1118.533,1374.094,0.001,1.501981038,0.025089088,
,6.945,939.519,23952.955,21837.355,26227.17,23816.3,24089.61,21138.69,23806.55,27081.49,20797.98,21441.85,22232.86,23072.29,22980.74,19940.81,1.096879865,0.025246663,
,8.103,836.6668,10446.89,6660.9785,12011,9486.424,9939.925,11297.99,10740.63,10153.15,8615.283,4937.691,3163.604,7122.815,12306.39,6199.142,1.568371674,0.025338468,
,7.286,684.4742,4729.945,2928.4065,5725.379,3982.909,5368.859,5015.488,4444.402,2806.526,4411.714,2041.283,3722.018,2467.56,3389.253,1934.812,1.615194134,0.025433192,
,10.762,639.5807,3308.618,2209.765,2918.098,3666.779,3552.907,2921.364,4045.533,3064.329,3483,1493.101,2243.358,3115.023,2176.172,2102.825,1.497271429,0.025466904,
,7.851,1197.8435,0.001,1742.0035,0.001,0.001,0.001,0.001,0.001,0.001,4241.83,0.001,0.001,2699.107,1666.167,1817.84,5.74052E-07,0.025825325,
,9.019,604.4465,6396.0405,4538.028,8426.582,6835.32,5280.376,5956.761,8553.434,5559.278,6120.717,2430.781,6174.272,4752.011,4324.045,3904.551,1.409431696,0.025979744,
,7.966,610.4573,2974.954,2247.3195,3787.318,3057.286,2892.622,3898.959,2111.063,2504.733,2460.61,1571.218,2034.029,2533.771,2642.155,1376.106,1.32377884,0.026110241,
,8.082,1272.8747,22599.17,11756.29,28907.54,19742.67,20198.49,24860.25,23380.57,21817.77,13007.76,5757.025,16329.13,10504.82,28503.5,9674.393,1.922304571,0.026360958,
,7.542,660.4731,20104.395,14043.265,20242.63,22342.72,19839.96,19966.16,29230.73,13659.48,15164.68,3010.516,17893.12,12921.85,16955.03,12423.72,1.431604046,0.026362333,
,6.415,568.357,2950.4055,2618.568,3422.304,3002.41,3223.667,2898.401,2789.175,2503.26,2581.882,2727.235,2655.254,2316.932,2101.545,2786.016,1.126724798,0.026378679,
,6.76,756.4501,2696.579,1398.0705,3064.506,2782.427,2164.388,3631.14,2610.731,1551.375,1695.733,0.001,2707.401,1960.406,1100.408,0.001,1.928786138,0.026447817,
,7.706,924.508,8455.8765,6433.119,8376.245,7391.821,10318.67,7374.837,8535.508,11709.66,6822.178,8125.403,6044.06,5683.571,3913.94,8113.27,1.31442874,0.026581252,
,9.021,583.5177,4498.468,2739.709,6180.338,4538.838,3621.916,4458.098,5648.801,3172.656,3802.039,1176.676,4396.861,3532.672,1946.746,1826.381,1.641951025,0.027551488,
,8.301,413.8026,6517.9235,3949.0255,7147.267,4004.689,10659.21,4866.705,5888.58,8305.247,5429.036,2855.54,3452,3600.781,4297.27,4761.467,1.650514412,0.027651809,
,9.51,847.6453,10970.215,8763.8375,14457.92,13387.46,8652.028,11761.53,10178.9,10005.34,9161.585,5101.418,10528.19,8940.549,8587.126,8101.152,1.251759289,0.02765261,
,8.082,834.0979,55174.135,39719.005,58527.53,51423.21,44876.02,58284.74,54796.13,55552.14,42114.5,25177.78,47245.67,37323.51,58228.55,35588.58,1.389111711,0.027780119,
,7.479,1216.8203,2094.285,1704.5335,2695.835,1884.292,2194.515,2457.702,1994.055,1922.74,1721.132,1615.764,1687.935,2112.378,1409.623,1995.119,1.228655817,0.028096205,
,8.46,654.4628,25883.68,19864.13,29663.96,27206.62,23656.24,21339.06,27973.69,24560.74,26942.1,18999.42,22751.16,17197.28,20728.84,17527.43,1.303036176,0.028185285,
,7.186,1006.52,0.001,1446.524,0.001,0.001,0.001,0.001,1607.369,0.001,2392.064,1675.255,1085.44,0.001,1469.771,1423.277,6.91312E-07,0.02820025,
,8.803,787.5106,30179.935,22083.645,35348.93,25530.38,30124.96,30234.91,29196.8,31019.29,18614.14,20958.64,21932.51,22234.78,34536.69,22916.88,1.366619279,0.028494144,
,9.378,840.642,4132.9325,8764.151,3884.631,0.001,5711.328,6897.495,4266.583,3999.282,8805.949,3286.766,9426.285,8722.353,6240.744,9364.572,0.471572489,0.028785338,
,8.649,536.5285,7950.9915,9092.2395,8107.365,7623.923,7529.966,8270.288,7794.618,8196.309,8266.839,10415,8842.922,9341.557,7594.781,9629.699,0.874481089,0.028995461,
,8.636,941.4692,3834.1845,4634.199,3469.142,3714.374,4421.724,3953.96,3892.316,3776.053,3755.989,4112.58,4851.837,4813.676,4454.722,5412.031,0.827367254,0.029050458,
,7.361,1234.2175,922.355,2235.6505,0.001,1844.709,0.001,2067.754,2283.604,0.001,2440.396,1945.189,2406.651,2611.452,2021.758,2064.65,0.412566723,0.029303569,
,8.152,751.5305,15616.09,14356.685,16109.39,15791.46,14950.65,15440.72,15792.06,14776.45,13950.09,11941.7,14861.96,15344.89,14568.88,14144.49,1.087722549,0.029553755,
,8.732,859.6071,2438.9595,4630.465,0.001,1976.671,1685.409,3497.943,3006.225,2901.248,6086.168,2501.694,6345.263,5097.513,2270.697,4163.417,0.526720211,0.029641947,
,8.087,890.0724,1518.202,426.5115,1521.341,1645.741,806.0095,1515.063,1636.89,1204.234,853.022,0.001,1197.08,0.001,1538.669,0.001,3.559580457,0.029665282,
,7.156,743.5469,158564.2,127328.15,166173.3,137167.7,183285.4,150955.1,175151.9,131421.9,124743.2,87006.33,129913.1,156179.4,133428.6,122855.5,1.245319279,0.029860803,
,9.463,1186.7432,2111.6165,1736.457,2256.593,2043.024,2180.209,2553.273,1851.52,1841.062,1741.642,1491.445,1727.325,2083.531,1731.272,1881.706,1.216048828,0.029976031,
,6.046,669.2343,2111.203,1271.806,1793.937,2428.469,1136.041,2740.054,2680.067,1705.002,1212.487,1448.654,1208.946,1293.117,1250.495,1848.46,1.660003963,0.030330485,
,10.736,670.5515,4195.1435,675.0765,4832.784,4240.264,4150.023,3245.979,4528.199,0.001,3186.959,1350.152,2431.984,0.001,0.001,0.001,6.214323117,0.030627205,
,7.026,913.5006,0.001,2545.4615,0.001,0.001,0.001,0.001,0.001,0.001,3082.271,2759.609,0.001,0.001,6365.695,2331.314,3.92856E-07,0.030635432,
,8.074,833.5588,14947.88,9971.129,16696.52,13433,12368.67,15431.03,15208.08,14687.68,9863.628,1696.685,10858.11,10078.63,16024.47,9455.061,1.499116098,0.03066758,
,7.593,845.5937,5990.81,4773.238,5216.978,6218.646,6258.541,5762.974,6257.384,5131.214,3751.306,5351.647,3771.06,5187.771,4358.705,5962.561,1.255083027,0.030778514,
,10.848,568.4964,1140.032,1616.1985,980.3669,1203.416,1076.648,1674.067,1372.904,864.0137,1800.77,1123.576,1590.679,1790.193,1584.817,1641.718,0.705378702,0.030793298,
,7.937,750.5949,2515.693,2034.3515,2548.244,1804.406,3298.699,2811.852,2399.326,2483.142,1900.771,2107.424,2124.261,2261.227,1778.297,1961.279,1.23660685,0.030893701,
,8.552,1229.8526,3363.9185,2250.0805,3557.258,3252.572,3475.265,2373.336,3644.725,2890.9,2961.522,2178.748,2321.413,0.001,0.001,2843.556,1.4950214,0.031068496,
,7.838,765.5671,59791.185,50080.06,62213.7,64183.43,52491.41,54231.82,66398.2,57368.67,46389.03,23387.81,54859.29,53771.09,55105.31,39725.46,1.193912008,0.031207693,
,10.894,253.1955,2554.6695,3879.763,2210.014,2669.777,2432.8,2956.763,2900.757,2439.562,4280.275,1876.907,3479.251,4758.146,4569.896,3409.902,0.658460195,0.031352792,
,10.895,188.1566,10773.755,16755.025,8799.115,10801.42,10906.25,10761.21,10786.3,9942.735,16459.97,7409.878,17050.08,17907.14,18559.67,11792.84,0.643016349,0.031558941,
