"","Lipid","sig_FDR","diffexpressed","FC","p_val","log_p","delabel","label","log_FC","q_val","my_color"
"970","9.849_666.5202",FALSE,"NO",1.158773213,0.233609598,0.631509317926049,NA,NA,0.212598239773824,0.331899684521549,"no"
"971","9.637_651.5444",FALSE,"NO",0.752534867,0.233801585,0.631152548972209,NA,NA,-0.410169667456687,0.331929987463504,"no"
"972","7.964_765.5311",FALSE,"NO",1.122555944,0.234260354,0.630301204770215,NA,NA,0.166787345296211,0.332338722487236,"no"
"973","9.698_650.5254",FALSE,"NO",0.905270322,0.234721893,0.629446400961004,NA,NA,-0.143579436420331,0.332750788545918,"no"
"974","7.893_753.2282",FALSE,"NO",1.39037e-06,0.235147982,0.628658743943311,NA,NA,-19.4560997107403,0.332869596062591,"no"
"975","8.41_813.5299",FALSE,"NO",3.587101227,0.235431705,0.628135052200451,NA,NA,1.84281845832312,0.333028848163636,"no"
"976","6.464_830.0823",FALSE,"NO",1.072153055,0.235617017,0.627793346642518,NA,NA,0.100510872146216,0.333048763128634,"no"
"977","7.36_1189.746",FALSE,"NO",9.77994e-07,0.236140549,0.62682943140968,NA,NA,-19.963671049951,0.33338824383164,"no"
"978","8.383_846.5409",FALSE,"NO",1.580381162,0.236660872,0.625873539617068,NA,NA,0.660272554736778,0.333732574123188,"no"
"979","8.576_770.8394",FALSE,"NO",2.43605e-06,0.236787122,0.625641921021848,NA,NA,-18.6470248244166,0.333732574123188,"no"
"980","8.804_1053.4415",FALSE,"NO",0.996478344,0.237650047,0.624062095478885,NA,NA,-0.00508964290210364,0.334705353147612,"no"
"981","7.38_763.9559",FALSE,"NO",8.16432e-07,0.23782149,0.623748904272709,NA,NA,-20.2241639343929,0.334705353147612,"no"
"982","7.857_877.4835",FALSE,"NO",0.621249894,0.238194015,0.623069155049417,NA,NA,-0.686754394370487,0.334773210278179,"no"
"983","8.359_1238.34",FALSE,"NO",1.553618408,0.238213945,0.623032818590936,NA,NA,0.635632199698902,0.334773210278179,"no"
"984","8.556_811.573",FALSE,"NO",1.72529116,0.239242464,0.621161733362034,NA,NA,0.786839851538273,0.335733472207792,"no"
"985","9.628_551.6004",FALSE,"NO",0.382862014,0.23959615,0.620520164776837,NA,NA,-1.38510356588853,0.335767448920863,"no"
"986","7.605_1189.3337",FALSE,"NO",9.08923e-07,0.23976745,0.620209775552805,NA,NA,-20.0693385834593,0.335767448920863,"no"
"987","8.403_749.518",FALSE,"NO",7.50414e-07,0.239873432,0.620017851134943,NA,NA,-20.3458099206571,0.335767448920863,"no"
"988","8.151_779.562",FALSE,"NO",1.012146628,0.2399572,0.619866214377707,NA,NA,0.0174183060055713,0.335767448920863,"no"
"989","8.592_790.3834",FALSE,"NO",4.547310555,0.24050407,0.618877569753413,NA,NA,2.18501353517085,0.336000336416786,"no"
"990","7.441_789.1827",FALSE,"NO",1.58191e-06,0.240600084,0.618704225372192,NA,NA,-19.2699010467873,0.336000336416786,"no"
"991","7.541_601.5084",FALSE,"NO",1.231145441,0.240797089,0.618348767575668,NA,NA,0.300001204239128,0.336000336416786,"no"
"992","8.613_1182.3257",FALSE,"NO",0.967408706,0.240814637,0.618317119676913,NA,NA,-0.0478025738014267,0.336000336416786,"no"
"993","6.799_817.5024",FALSE,"NO",0.707375144,0.241346944,0.61735819596416,NA,NA,-0.49945256889059,0.336501653103943,"no"
"994","7.829_1197.3493",FALSE,"NO",0.291455965,0.241815199,0.616516405566305,NA,NA,-1.7786501664361,0.336846341181102,"no"
"995","7.632_763.8182",FALSE,"NO",2.291557256,0.241940534,0.616291365132077,NA,NA,1.19632833280597,0.336846341181102,"no"
"996","9.944_1032.7994",FALSE,"NO",1.385253444,0.242247657,0.615740414718443,NA,NA,0.470149953856555,0.33703268445279,"no"
"997","7.625_787.3184",FALSE,"NO",9.32819e-07,0.242682264,0.614961962145162,NA,NA,-20.0318994900314,0.33704444983274,"no"
"998","10.239_938.6014",FALSE,"NO",1.161010777,0.242825408,0.614705872881473,NA,NA,0.215381363979788,0.33704444983274,"no"
"999","7.447_782.5273",FALSE,"NO",1.173482975,0.24319,0.614054287269817,NA,NA,0.230796911259257,0.33704444983274,"no"
"1000","7.711_847.5317",FALSE,"NO",1.062716135,0.24338583,0.613704710132033,NA,NA,0.0877562861274061,0.33704444983274,"no"
"1001","7.46_1155.3284",FALSE,"NO",0.856397664,0.243390567,0.613696257573636,NA,NA,-0.223647234404729,0.33704444983274,"no"
"1002","5.576_1176.6787",FALSE,"NO",1.07362091,0.243445459,0.613598321958651,NA,NA,0.102484675066845,0.33704444983274,"no"
"1003","8.155_680.2125",FALSE,"NO",2.71877e-06,0.243469127,0.613556101486719,NA,NA,-18.4886144605854,0.33704444983274,"no"
"1004","8.296_1091.4154",FALSE,"NO",9.46583e-07,0.244199009,0.612256102826455,NA,NA,-20.0107676517443,0.337814418566856,"no"
"1005","8.517_794.3638",FALSE,"NO",1.76367e-06,0.245233171,0.610420786160489,NA,NA,-19.1129879256063,0.338557893979663,"no"
"1006","10.242_809.3329",FALSE,"NO",1.800107193,0.245717511,0.609563892524053,NA,NA,0.848082818891041,0.338557893979663,"no"
"1007","6.956_802.5345",FALSE,"NO",0.692823413,0.245726908,0.609547284073171,NA,NA,-0.529440410134144,0.338557893979663,"no"
"1008","6.961_713.559",FALSE,"NO",1.273262001,0.245835434,0.609355519002165,NA,NA,0.348529315273217,0.338557893979663,"no"
"1009","7.155_1219.3343",FALSE,"NO",1.044285189,0.246384181,0.608387179319912,NA,NA,0.0625157584305053,0.338557893979663,"no"
"1010","9.61_564.5595",FALSE,"NO",0.950269766,0.246467049,0.608241134780405,NA,NA,-0.0735909658407942,0.338557893979663,"no"
"1011","7.69_784.3263",FALSE,"NO",3.10177e-07,0.246478927,0.608220205306961,NA,NA,-21.620404951455,0.338557893979663,"no"
"1012","8.086_834.2543",FALSE,"NO",6.994469617,0.24685031,0.607566323047631,NA,NA,2.80621466354663,0.338557893979663,"no"
"1013","10.778_1129.2896",FALSE,"NO",9.17533e-07,0.247053627,0.607208765840449,NA,NA,-20.0557366173399,0.338557893979663,"no"
"1014","8.398_760.4903",FALSE,"NO",0.532230692,0.247604183,0.606242022662935,NA,NA,-0.909876386632731,0.338557893979663,"no"
"1015","7.158_421.7551",FALSE,"NO",1.150151936,0.24778297,0.605928545777485,NA,NA,0.201824454939237,0.338557893979663,"no"
"1016","7.445_1223.3105",FALSE,"NO",1.113234105,0.247974218,0.605593470635034,NA,NA,0.154757012812583,0.338557893979663,"no"
"1017","7.36_994.4164",FALSE,"NO",0.827531962,0.248129931,0.605320845223545,NA,NA,-0.273113060274579,0.338557893979663,"no"
"1018","10.521_592.5908",FALSE,"NO",0.96750795,0.248136074,0.605310093445363,NA,NA,-0.0476545789755827,0.338557893979663,"no"
"1019","7.742_1187.8114",FALSE,"NO",1.23102e-06,0.248196271,0.605204747802192,NA,NA,-19.6317143682927,0.338557893979663,"no"
"1020","7.676_759.1234",FALSE,"NO",0.405787954,0.248217767,0.605167135674112,NA,NA,-1.30120205621568,0.338557893979663,"no"
"1021","5.888_853.621",FALSE,"NO",1.305611615,0.248455368,0.604751615671943,NA,NA,0.384725797002594,0.338564586372549,"no"
"1022","10.894_213.1637",FALSE,"NO",0.844658422,0.248570812,0.604549868982984,NA,NA,-0.243560058244523,0.338564586372549,"no"
"1023","7.454_789.0427",FALSE,"NO",5.30202e-07,0.249004389,0.603792997877428,NA,NA,-20.846954551938,0.338845911949685,"no"
"1024","8.309_1029.4532",FALSE,"NO",1.596e-06,0.249166792,0.603509839268768,NA,NA,-19.2571079177639,0.338845911949685,"no"
"1025","10.89_1071.3207",FALSE,"NO",0.447119065,0.249816596,0.602378713632789,NA,NA,-1.16126903168508,0.33907883055478,"no"
"1026","8.356_734.3229",FALSE,"NO",1.17856e-06,0.249820033,0.602372738609952,NA,NA,-19.6945433618612,0.33907883055478,"no"
"1027","7.53_725.5543",FALSE,"NO",1.59943e-06,0.250185413,0.601738015339185,NA,NA,-19.2540107158907,0.339214679592902,"no"
"1028","10.667_773.2656",FALSE,"NO",0.937073871,0.250617735,0.600988199343042,NA,NA,-0.0937653126116686,0.339214679592902,"no"
"1029","6.955_685.5504",FALSE,"NO",1.170922726,0.251050701,0.600238561622808,NA,NA,0.227645869609313,0.339280490420139,"no"
"1030","7.162_807.7118",FALSE,"NO",1.091788497,0.251110378,0.600135338203063,NA,NA,0.126693402152566,0.339280490420139,"no"
"1031","8.341_792.1713",FALSE,"NO",1.07694e-06,0.251189669,0.599998226354254,NA,NA,-19.8246306946637,0.339280490420139,"no"
"1032","7.542_789.5674",FALSE,"NO",1.079827265,0.251606505,0.599278134891774,NA,NA,0.110800549556496,0.339607669829979,"no"
"1033","7.195_832.3968",FALSE,"NO",6.32889e-07,0.253053157,0.596788240219936,NA,NA,-20.5915441711801,0.341323432985437,"no"
"1034","8.44_1229.3427",FALSE,"NO",3.8074e-07,0.253745861,0.595601033057138,NA,NA,-21.3246905188709,0.341818413439446,"no"
"1035","8.332_1240.8086",FALSE,"NO",6.26131e-07,0.253922973,0.595298005720229,NA,NA,-20.6070321328072,0.341818413439446,"no"
"1036","8.4_759.5784",FALSE,"NO",1.077974757,0.253947356,0.595256304515194,NA,NA,0.108323394809051,0.341818413439446,"no"
"1037","8.787_969.566",FALSE,"NO",1.079066365,0.254271572,0.59470219198184,NA,NA,0.109783596533139,0.341832061734623,"no"
"1038","8.108_841.1261",FALSE,"NO",0.384907503,0.254308994,0.594638280109395,NA,NA,-1.37741630101741,0.341832061734623,"no"
"1039","8.388_1313.3477",FALSE,"NO",0.755780897,0.25450373,0.594305848272029,NA,NA,-0.403960041163346,0.341857565504144,"no"
"1040","8.503_368.3446",FALSE,"NO",0.860787914,0.255187111,0.593141264758623,NA,NA,-0.216270273190168,0.34241996336201,"no"
"1041","8.617_1193.8158",FALSE,"NO",0.905964136,0.255331772,0.592895140754908,NA,NA,-0.142474154813482,0.34241996336201,"no"
"1042","9.293_700.4023",FALSE,"NO",1.031011618,0.255504991,0.592600611996632,NA,NA,0.0440605898704707,0.34241996336201,"no"
"1043","7.951_745.5595",FALSE,"NO",0.16487365,0.255773181,0.592144995253486,NA,NA,-2.60056724827652,0.34241996336201,"no"
"1044","8.355_743.5882",FALSE,"NO",1.89365e-08,0.255802677,0.592094914899411,NA,NA,-25.6542550544411,0.34241996336201,"no"
"1045","7.41_1492.1013",FALSE,"NO",1.095115939,0.256080392,0.591623674058759,NA,NA,0.131083614818185,0.342555957661623,"no"
"1046","8.854_821.5913",FALSE,"NO",2.25105e-06,0.256886141,0.590259325276593,NA,NA,-18.7609704672407,0.343397624910653,"no"
"1047","8.597_1205.3124",FALSE,"NO",0.994274077,0.257407046,0.589379569331252,NA,NA,-0.00828450162562457,0.343745710363761,"no"
"1048","7.722_793.0536",FALSE,"NO",1.241970882,0.258159399,0.588112058648804,NA,NA,0.312631349978169,0.343813524524624,"no"
"1049","7.38_1175.2356",FALSE,"NO",5.09593e-07,0.258291997,0.587889049934246,NA,NA,-20.904151203993,0.343813524524624,"no"
"1050","7.545_519.4289",FALSE,"NO",0.98696761,0.258329703,0.587825655354561,NA,NA,-0.018925355351721,0.343813524524624,"no"
"1051","5.197_434.8075",FALSE,"NO",0.799358977,0.258434639,0.587649276596681,NA,NA,-0.323084559153378,0.343813524524624,"no"
"1052","7.414_789.5316",FALSE,"NO",0.908166493,0.258633929,0.587314502615277,NA,NA,-0.138971285690066,0.343843466784005,"no"
"1053","10.804_1129.2868",FALSE,"NO",0.956220297,0.25959478,0.585704044691346,NA,NA,-0.0645850658274977,0.343931692932203,"no"
"1054","7.485_767.0093",FALSE,"NO",1.51071e-06,0.259745066,0.585452693354329,NA,NA,-19.3363418259069,0.343931692932203,"no"
"1055","6.465_830.3325",FALSE,"NO",1.65468e-06,0.259881615,0.585224443032539,NA,NA,-19.2050163293617,0.343931692932203,"no"
"1056","8.578_737.5357",FALSE,"NO",0.999670377,0.260048772,0.58494519270585,NA,NA,-0.000475623860051815,0.343931692932203,"no"
"1057","9.429_609.5335",FALSE,"NO",1.108643013,0.260094233,0.584869277192991,NA,NA,0.148794887334299,0.343931692932203,"no"
"1058","8.381_815.8507",FALSE,"NO",2.45279e-06,0.260287782,0.584546217347989,NA,NA,-18.6371448490559,0.343931692932203,"no"
"1059","8.152_664.08",FALSE,"NO",1.85103e-06,0.260375531,0.584399831359571,NA,NA,-19.0432402918896,0.343931692932203,"no"
"1060","10.874_934.2584",FALSE,"NO",1.69955e-06,0.260547517,0.58411306127418,NA,NA,-19.1664157633781,0.343931692932203,"no"
"1061","8.087_836.913",FALSE,"NO",1.4299e-06,0.260777323,0.583730177219882,NA,NA,-19.4156543136133,0.343931692932203,"no"
"1062","8.57_786.228",FALSE,"NO",0.646439453,0.260822235,0.583655387916401,NA,NA,-0.629412844646502,0.343931692932203,"no"
"1063","6.918_749.4997",FALSE,"NO",0.773071661,0.261464492,0.582587281846536,NA,NA,-0.371325941827192,0.344545011476965,"no"
"1064","7.422_1211.272",FALSE,"NO",1.064719062,0.262257963,0.58127131634906,NA,NA,0.0904728094866117,0.345098743515889,"no"
"1065","7.812_974.5076",FALSE,"NO",1.380503854,0.262416988,0.581008053610987,NA,NA,0.465194915552876,0.345098743515889,"no"
"1066","6.899_1014.464",FALSE,"NO",0.377781704,0.263142112,0.57980964394888,NA,NA,-1.40437526131255,0.345165701228129,"no"
"1067","9.16_1004.7663",FALSE,"NO",0.907168351,0.263192068,0.579727203491743,NA,NA,-0.140557786013551,0.345165701228129,"no"
"1068","7.939_664.5087",FALSE,"NO",5.373474633,0.263478049,0.579255561078676,NA,NA,2.42585527531151,0.345165701228129,"no"
"1069","7.631_759.6301",FALSE,"NO",1.045091361,0.263661667,0.578953006423875,NA,NA,0.0636290669954173,0.345165701228129,"no"
"1070","8.988_765.6059",FALSE,"NO",1.09801631,0.263710145,0.57887316246,NA,NA,0.134899484380776,0.345165701228129,"no"
"1071","7.631_758.153",FALSE,"NO",1.95363e-08,0.263961201,0.578459904304133,NA,NA,-25.6092674994232,0.345261960958305,"no"
"1072","8.354_734.3042",FALSE,"NO",2.116592666,0.264536386,0.577514583922939,NA,NA,1.08174365230014,0.345720182433155,"no"
"1073","7.185_1277.3235",FALSE,"NO",0.732633619,0.265237451,0.576365154421444,NA,NA,-0.448836190112066,0.345720182433155,"no"
"1074","7.179_863.6224",FALSE,"NO",7.00906e-07,0.265257909,0.576331658194388,NA,NA,-20.4442756899145,0.345720182433155,"no"
"1075","8.496_986.5536",FALSE,"NO",1.293577459,0.26541793,0.576069742221255,NA,NA,0.371366444721794,0.345720182433155,"no"
"1076","7.599_1170.8372",FALSE,"NO",1.131830085,0.26551819,0.575905721113506,NA,NA,0.178657391096182,0.345720182433155,"no"
"1077","9.506_795.5776",FALSE,"NO",1.110722893,0.265651352,0.575687969460077,NA,NA,0.151498933054718,0.345720182433155,"no"
"1078","7.845_890.5386",FALSE,"NO",2.26565e-07,0.265791174,0.575459444562355,NA,NA,-22.0735716548909,0.345720182433155,"no"
"1079","7.423_1185.3014",FALSE,"NO",0.780587067,0.265911256,0.57526327863224,NA,NA,-0.357368534915432,0.345720182433155,"no"
"1080","8.392_806.5682",FALSE,"NO",0.98874786,0.266832413,0.573761416389556,NA,NA,-0.0163254278007734,0.34661120493992,"no"
"1081","9.531_685.5647",FALSE,"NO",1.047038141,0.266953,0.573565194206242,NA,NA,0.0663139970245143,0.34661120493992,"no"
"1082","6.296_893.5168",FALSE,"NO",1.15378819,0.267480635,0.572707654454235,NA,NA,0.206378401380704,0.347064599783189,"no"
"1083","8.628_866.4647",FALSE,"NO",1.119535363,0.26823336,0.57148721021692,NA,NA,0.162900099623261,0.347577538441039,"no"
"1084","7.795_889.528",FALSE,"NO",6.474162638,0.268927767,0.570364354220342,NA,NA,2.69469360806931,0.347680727581395,"no"
"1085","7.881_795.0747",FALSE,"NO",8.7428e-07,0.269028018,0.570202487918972,NA,NA,-20.125401267874,0.347680727581395,"no"
"1086","7.731_792.5518",FALSE,"NO",0.732994616,0.269701157,0.569117190448711,NA,NA,-0.448125493388612,0.348039464423841,"no"
"1087","7.155_1291.7959",FALSE,"NO",1.089025468,0.269891844,0.568810239412784,NA,NA,0.123037693382337,0.348039464423841,"no"
"1088","8.354_1293.0535",FALSE,"NO",1.042281147,0.270046125,0.56856205020353,NA,NA,0.0597444855557672,0.348039464423841,"no"
"1089","8.572_787.3861",FALSE,"NO",2.49207356,0.270200304,0.568314166692788,NA,NA,1.3173466538679,0.348039464423841,"no"
"1090","5.339_430.2997",FALSE,"NO",0.976837192,0.271261264,0.566612218889125,NA,NA,-0.0338099644919319,0.349090597741402,"no"
"1091","7.305_921.546",FALSE,"NO",3.894e-07,0.271375313,0.566429662628838,NA,NA,-21.2922437801533,0.349090597741402,"no"
"1092","8.106_905.6022",FALSE,"NO",0.826830662,0.271833266,0.56569739691847,NA,NA,-0.274336204557582,0.349196728400396,"no"
"1093","8.548_914.5853",FALSE,"NO",0.889400845,0.271908262,0.565577596066433,NA,NA,-0.169094319524757,0.349196728400396,"no"
"1094","9.634_672.4732",FALSE,"NO",0.797279497,0.272016683,0.565404459522213,NA,NA,-0.326842525942717,0.349196728400396,"no"
"1095","8.402_759.9892",FALSE,"NO",1.28509462,0.272175959,0.565150238187575,NA,NA,0.361874587262882,0.349196728400396,"no"
"1096","6.945_368.3874",FALSE,"NO",0.899778804,0.272418135,0.56476398461435,NA,NA,-0.152357712994032,0.349277041908372,"no"
"1097","5.548_442.805",FALSE,"NO",0.813681063,0.272930056,0.563948635688871,NA,NA,-0.297464679995817,0.349376676253289,"no"
"1098","8.128_1385.9643",FALSE,"NO",1.05669294,0.272975002,0.563877122155366,NA,NA,0.0795562108767893,0.349376676253289,"no"
"1099","8.114_1455.9975",FALSE,"NO",1.76159e-06,0.273034729,0.563782108806148,NA,NA,-19.1146903850182,0.349376676253289,"no"
"1100","7.152_1199.8177",FALSE,"NO",2.215334595,0.273622325,0.562848471174282,NA,NA,1.14752461394574,0.349741576882392,"no"
"1101","9.063_781.5621",FALSE,"NO",1.092457771,0.273679527,0.56275768941298,NA,NA,0.127577513367642,0.349741576882392,"no"
"1102","8.398_766.8376",FALSE,"NO",7.49657e-07,0.274162489,0.561991965792741,NA,NA,-20.3472660120536,0.349898977103018,"no"
"1103","7.169_929.5194",FALSE,"NO",0.949699351,0.274636711,0.561241410583996,NA,NA,-0.0744572272016871,0.349943535837134,"no"
"1104","7.281_367.3815",FALSE,"NO",0.773792152,0.274927917,0.560781158361454,NA,NA,-0.369981998218016,0.349943535837134,"no"
"1105","7.451_768.0462",FALSE,"NO",2.983293855,0.275060315,0.560572063989683,NA,NA,1.57690609040236,0.349943535837134,"no"
"1106","8.795_800.0627",FALSE,"NO",1.388891127,0.275229148,0.560305574269295,NA,NA,0.473933513147036,0.349943535837134,"no"
"1107","7.702_845.4483",FALSE,"NO",0.481761998,0.275347312,0.560119158838647,NA,NA,-1.05360749844512,0.349943535837134,"no"
"1108","9.7_817.1804",FALSE,"NO",1.04577487,0.275865352,0.559302842399139,NA,NA,0.0645723077108768,0.349943535837134,"no"
"1109","7.158_817.0548",FALSE,"NO",0.302947253,0.275883041,0.559274995521139,NA,NA,-1.72286147102327,0.349943535837134,"no"
"1110","9.066_720.4743",FALSE,"NO",0.57943369,0.275929903,0.559201231727516,NA,NA,-0.787284525255059,0.349943535837134,"no"
"1111","8.409_1195.3412",FALSE,"NO",1.206289749,0.276135895,0.558877135602047,NA,NA,0.270576482061844,0.349943535837134,"no"
"1112","7.504_769.5618",FALSE,"NO",0.582984255,0.276139968,0.558870729812682,NA,NA,-0.778471174652256,0.349943535837134,"no"
"1113","8.157_663.852",FALSE,"NO",1.5836e-06,0.276176518,0.558813250219952,NA,NA,-19.2683605968435,0.349943535837134,"no"
"1114","8.832_823.6093",FALSE,"NO",1.066394978,0.276580426,0.558178558792838,NA,NA,0.0927418914364148,0.35022716703776,"no"
"1115","9.195_753.5662",FALSE,"NO",1.201479509,0.277276124,0.557087525523036,NA,NA,0.26481204379348,0.350879675458686,"no"
"1116","7.904_921.4705",FALSE,"NO",1.103374688,0.277557962,0.556646310025262,NA,NA,0.141922789774566,0.351007955845254,"no"
"1117","9.792_804.6725",FALSE,"NO",1.114295131,0.27805833,0.555864089909702,NA,NA,0.156131393933587,0.351362987012987,"no"
"1118","6.966_857.5929",FALSE,"NO",1.091111894,0.278793673,0.554717086429,NA,NA,0.125799058253014,0.351374132905928,"no"
"1119","8.165_1026.5733",FALSE,"NO",0.800980221,0.278845718,0.554636020217606,NA,NA,-0.320161476994358,0.351374132905928,"no"
"1120","8.357_769.5984",FALSE,"NO",1.967562803,0.278893793,0.554561151190551,NA,NA,0.976409686116807,0.351374132905928,"no"
"1121","7.152_1199.8255",FALSE,"NO",1.15278e-06,0.278934612,0.554497592338655,NA,NA,-19.7264513583234,0.351374132905928,"no"
"1122","7.534_769.5037",FALSE,"NO",1.337155375,0.279133746,0.55418765611027,NA,NA,0.419167113687105,0.351374132905928,"no"
"1123","8.31_1097.4383",FALSE,"NO",1.73072e-06,0.27941002,0.553758023588049,NA,NA,-19.1401962283782,0.351374132905928,"no"
"1124","6.943_600.5654",FALSE,"NO",1.954320712,0.279669934,0.553354220077321,NA,NA,0.966667238875004,0.351374132905928,"no"
"1125","8.54_1069.5017",FALSE,"NO",1.32875e-06,0.279944271,0.552928415822313,NA,NA,-19.5214988775678,0.351374132905928,"no"
"1126","7.426_1196.2957",FALSE,"NO",0.486363527,0.279960167,0.552903756096053,NA,NA,-1.03989305152769,0.351374132905928,"no"
"1127","10.23_893.6191",FALSE,"NO",1.13696174,0.280027173,0.552799823974326,NA,NA,0.185183706788664,0.351374132905928,"no"
"1128","8.157_779.6274",FALSE,"NO",1.050601241,0.280238379,0.552472387799239,NA,NA,0.0712151937585945,0.351374132905928,"no"
"1129","7.212_854.0612",FALSE,"NO",0.653219011,0.280376686,0.552258101841272,NA,NA,-0.614361315812149,0.351374132905928,"no"
"1130","8.031_1204.4878",FALSE,"NO",1.145900592,0.280621217,0.551879496252509,NA,NA,0.196481894313702,0.35145413204443,"no"
"1131","7.31_817.5645",FALSE,"NO",1.212197405,0.281319848,0.550799625912332,NA,NA,0.277624659226702,0.352102383758044,"no"
"1132","9.636_656.5001",FALSE,"NO",0.681062352,0.2815059,0.550512498465952,NA,NA,-0.554141210301516,0.352108665916399,"no"
"1133","7.981_717.5675",FALSE,"NO",1.040615429,0.281710074,0.550197622292243,NA,NA,0.0574370031410309,0.3521375925,"no"
"1134","8.501_1297.8415",FALSE,"NO",7.61978e-07,0.282087931,0.549615494533142,NA,NA,-20.323747319707,0.352155032854394,"no"
"1135","9.799_772.6462",FALSE,"NO",1.079883456,0.28209791,0.549600131422902,NA,NA,0.110875621163329,0.352155032854394,"no"
"1136","5.249_595.2161",FALSE,"NO",1.486805274,0.282267196,0.549339590942682,NA,NA,0.572215710853437,0.352155032854394,"no"
"1137","10.893_129.0702",FALSE,"NO",0.736056018,0.28256497,0.548881679283893,NA,NA,-0.442112527225437,0.352300555544872,"no"
"1138","6.464_830.1338",FALSE,"NO",0.807587883,0.28319443,0.547915292804491,NA,NA,-0.308308830165169,0.352859171268418,"no"
"1139","6.506_753.5332",FALSE,"NO",1.09229e-06,0.283429274,0.547555295654961,NA,NA,-19.8042126306329,0.352925696498079,"no"
"1140","9.635_771.5785",FALSE,"NO",1.223181567,0.283716601,0.547115251755222,NA,NA,0.290638570969249,0.352950591502558,"no"
"1141","7.374_960.443",FALSE,"NO",0.941052087,0.283812198,0.546968942880493,NA,NA,-0.0876535169102669,0.352950591502558,"no"
"1142","5.307_419.3978",FALSE,"NO",1.012152054,0.284445801,0.546000472920957,NA,NA,0.017426040104656,0.353387843649425,"no"
